rows=1000
cols=100
(124, 41, 407)
(125, 2, -720)
(125, 72, 767)
(127, 38, 512)
(128, 19, -230)
(130, 68, -749)
(131, 68, 382)
(132, 1, -738)
(132, 73, 573)
(133, 36, 547)
(138, 6, 797)
(139, 46, -224)
(139, 75, -756)
(140, 18, -544)
(140, 35, -744)
(141, 50, 455)
(141, 54, -705)
(141, 64, 608)
(142, 66, 959)
(142, 93, 470)
(146, 12, -934)
(146, 42, -171)
(147, 4, 42)
(147, 49, -133)
(147, 55, 825)
(149, 53, 784)
(149, 81, 99)
(150, 24, -354)
(150, 25, 169)
(150, 61, 402)
(152, 90, -593)
(154, 5, 781)
(154, 42, -574)
(154, 79, 192)
(155, 39, -733)
(155, 53, -75)
(157, 26, 204)
(157, 51, 487)
(158, 0, -665)
(159, 52, 490)
(159, 89, 701)
(161, 27, -332)
(162, 5, -237)
(162, 78, 753)
(162, 82, 616)
(163, 59, 386)
(163, 88, 133)
(163, 99, 547)
(164, 56, 115)
(165, 28, -724)
(165, 75, 638)
(166, 81, -617)
(168, 75, -67)
(169, 49, -82)
(170, 62, 938)
(171, 71, -630)
(172, 19, -93)
(172, 27, -648)
(173, 11, 934)
(173, 43, 719)
(174, 42, 849)
(175, 6, -883)
(176, 35, -991)
(176, 78, -366)
(177, 26, 727)
(177, 29, -488)
(179, 27, -568)
(180, 6, 693)
(180, 64, -569)
(182, 35, -601)
(184, 7, 706)
(185, 7, 821)
(188, 12, -242)
(189, 24, -343)
(191, 35, -946)
(192, 57, -770)
(193, 5, 340)
(193, 7, -872)
(194, 1, 466)
(194, 3, 168)
(194, 9, -57)
(194, 23, 127)
(194, 48, -626)
(195, 54, 901)
(196, 11, 871)
(197, 94, -390)
(198, 47, 904)
(199, 19, -218)
(200, 64, 586)
(201, 73, 834)
(203, 54, -352)
(204, 88, -587)
(205, 53, -81)
(206, 64, 819)
(206, 65, 680)
(207, 16, 84)
(207, 71, -714)
(208, 43, -526)
(208, 87, 45)
(211, 29, -946)
(211, 42, 473)
(214, 32, -202)
(215, 62, 170)
(216, 60, -823)
(219, 63, 118)
(220, 69, 248)
(220, 76, 321)
(220, 99, 360)
(221, 40, 894)
(221, 64, 261)
(224, 6, -878)
(225, 6, 150)
(227, 10, -353)
(227, 84, -37)
(231, 94, 613)
(233, 31, 212)
(234, 14, -376)
(235, 22, -718)
(236, 13, -22)
(236, 81, -559)
(237, 10, 870)
(239, 43, -939)
(240, 62, 713)
(240, 66, 513)
(241, 38, 329)
(243, 34, 779)
(243, 85, 971)
(244, 59, -424)
(244, 92, 202)
(245, 3, -384)
(245, 54, 62)
(245, 55, 460)
(246, 55, 916)
(248, 34, 677)
(248, 92, 366)
(249, 62, 591)
(249, 65, -839)
(251, 26, -895)
(251, 68, -363)
(252, 57, 207)
(253, 51, -742)
(254, 16, 135)
(255, 86, -783)
(258, 58, -491)
(259, 8, -146)
(259, 90, 470)
(261, 41, -156)
(261, 79, 731)
(261, 87, -149)
(262, 8, -582)
(269, 1, 697)
(269, 55, -974)
(271, 49, -62)
(273, 99, -479)
(274, 44, -247)
(276, 57, -126)
(276, 68, 207)
(278, 96, -693)
(279, 3, 120)
(279, 94, -141)
(281, 32, -442)
(281, 76, 347)
(282, 97, -622)
(285, 85, 552)
(287, 45, -159)
(290, 2, 697)
(292, 60, 73)
(292, 68, -937)
(293, 57, -718)
(294, 13, -832)
(294, 62, -982)
(297, 55, 961)
(297, 88, 205)
(298, 80, -89)
(299, 72, -535)
(299, 85, 508)
(300, 48, -596)
(301, 35, -873)
(302, 97, -953)
(303, 5, 135)
(304, 35, 104)
(304, 98, -960)
(309, 14, -992)
(310, 14, 211)
(310, 51, -158)
(311, 95, 509)
(313, 19, -832)
(313, 73, -78)
(313, 87, 131)
(314, 25, 674)
(314, 33, -96)
(314, 57, 792)
(314, 88, -454)
(316, 6, 775)
(316, 41, 393)
(318, 34, -69)
(318, 47, -968)
(318, 52, -673)
(318, 85, 968)
(322, 0, -131)
(322, 13, -648)
(325, 77, -362)
(326, 39, -666)
(327, 16, 171)
(328, 21, 177)
(329, 0, -212)
(331, 18, -530)
(331, 61, -725)
(331, 81, -117)
(332, 29, 630)
(332, 37, -650)
(334, 90, 127)
(334, 92, -615)
(337, 97, 898)
(339, 60, -34)
(340, 87, 312)
(341, 81, -853)
(344, 24, -880)
(344, 94, -983)
(345, 48, 710)
(346, 56, 38)
(349, 64, -904)
(351, 97, -953)
(352, 23, 545)
(352, 48, 44)
(352, 92, 342)
(353, 80, 674)
(353, 96, 380)
(355, 47, -368)
(355, 82, -711)
(356, 9, 653)
(356, 76, 982)
(357, 7, 442)
(357, 12, 665)
(358, 38, -490)
(361, 21, 862)
(362, 49, -921)
(364, 3, -347)
(364, 46, 205)
(364, 52, -577)
(364, 85, -586)
(370, 13, 345)
(371, 29, 981)
(372, 1, -507)
(374, 23, 430)
(375, 18, -324)
(376, 20, 166)
(376, 84, -118)
(377, 17, -248)
(377, 27, 351)
(377, 30, 646)
(378, 79, 75)
(379, 21, 131)
(379, 75, 273)
(381, 91, -448)
(382, 15, -771)
(382, 84, 137)
(388, 27, -33)
(388, 46, 100)
(390, 65, 825)
(392, 30, -853)
(394, 80, 798)
(395, 6, -694)
(396, 64, -241)
(397, 29, -744)
(399, 1, 452)
(400, 1, -713)
(402, 89, -22)
(403, 5, -41)
(404, 3, 782)
(404, 47, -55)
(406, 25, -185)
(406, 36, 727)
(408, 66, -889)
(408, 93, -550)
(409, 34, 533)
(409, 50, 900)
(410, 57, 804)
(411, 52, -599)
(411, 82, -254)
(413, 0, 573)
(413, 16, -338)
(413, 34, -190)
(414, 20, 50)
(414, 83, 410)
(416, 38, 971)
(417, 77, 739)
(418, 20, -355)
(418, 57, -55)
(418, 68, -217)
(419, 56, -647)
(419, 88, -642)
(420, 8, -19)
(420, 81, 965)
(421, 16, -99)
(423, 6, -492)
(423, 81, 969)
(425, 60, -647)
(427, 40, 627)
(427, 61, 141)
(428, 19, 578)
(430, 56, -181)
(432, 9, 704)
(432, 73, 139)
(432, 97, 364)
(434, 51, -975)
(434, 89, 683)
(435, 13, -775)
(436, 61, 259)
(436, 79, 887)
(437, 84, 360)
(439, 22, 992)
(441, 15, 320)
(441, 52, -262)
(441, 99, -553)
(442, 29, 214)
(443, 15, -915)
(444, 9, -394)
(444, 24, 147)
(445, 26, -802)
(445, 71, -184)
(448, 26, -468)
(448, 79, -317)
(448, 94, 842)
(449, 13, -419)
(451, 15, 26)
(452, 49, 94)
(453, 69, -888)
(454, 36, 463)
(454, 41, -200)
(458, 34, 975)
(459, 90, -812)
(460, 29, -74)
(460, 40, -27)
(460, 83, -893)
(462, 82, 938)
(463, 40, -295)
(465, 99, 749)
(466, 8, 752)
(466, 46, 596)
(468, 59, -454)
(468, 80, 888)
(468, 92, 201)
(469, 95, -863)
(471, 73, -157)
(472, 43, 100)
(472, 67, 57)
(472, 90, -730)
(474, 15, -785)
(474, 52, 187)
(476, 55, 663)
(477, 52, 166)
(477, 57, 580)
(480, 6, -828)
(483, 92, -722)
(484, 58, -301)
(484, 77, -239)
(485, 93, -402)
(486, 11, 484)
(486, 34, 319)
(486, 59, -55)
(488, 96, -726)
(490, 51, -415)
(490, 85, 414)
(490, 92, 419)
(491, 66, -817)
(492, 18, 878)
(492, 23, 285)
(492, 86, 218)
(493, 88, 949)
(494, 47, -89)
(497, 18, -802)
(497, 56, 662)
(499, 11, -863)
(499, 19, -411)
(500, 15, 56)
(500, 20, -203)
(500, 35, 642)
(501, 99, -393)
(503, 84, -442)
(507, 15, -181)
(507, 88, -59)
(507, 98, 513)
(510, 34, -15)
(511, 1, 714)
(511, 60, -555)
(514, 94, 965)
(515, 34, -502)
(515, 40, 802)
(515, 48, 217)
(515, 73, -262)
(516, 51, 121)
(517, 18, -114)
(517, 52, -575)
(517, 88, 150)
(519, 64, 450)
(521, 98, 284)
(522, 4, -227)
(523, 7, 113)
(523, 67, 994)
(524, 68, -498)
(525, 76, 788)
(529, 82, 931)
(532, 0, -77)
(533, 72, 149)
(534, 63, 375)
(539, 16, 494)
(539, 76, -528)
(540, 86, 10)
(540, 98, -669)
(541, 15, 206)
(541, 16, 172)
(542, 68, -880)
(542, 84, 651)
(544, 17, -599)
(545, 14, -9)
(545, 78, 668)
(547, 61, 44)
(547, 85, -263)
(548, 67, -452)
(549, 49, 539)
(549, 74, -971)
(550, 12, -501)
(550, 41, 790)
(552, 79, -720)
(552, 88, -21)
(553, 32, 271)
(554, 63, 472)
(556, 76, -514)
(557, 15, 293)
(559, 71, -876)
(559, 83, 423)
(559, 94, -741)
(560, 57, 922)
(562, 27, -460)
(563, 45, 611)
(565, 44, 349)
(565, 77, 727)
(567, 58, 195)
(567, 59, -781)
(567, 98, -928)
(568, 73, 378)
(571, 45, 101)
(572, 28, -850)
(572, 44, -379)
(572, 96, 952)
(574, 23, -104)
(574, 31, -996)
(575, 39, 205)
(577, 72, 114)
(577, 95, -42)
(579, 6, 286)
(579, 69, 537)
(581, 89, 556)
(582, 52, -776)
(582, 61, -949)
(582, 67, -187)
(583, 8, -688)
(584, 30, -315)
(584, 52, -520)
(584, 53, 452)
(586, 66, 368)
(587, 82, -36)
(589, 68, -107)
(590, 5, -536)
(592, 20, -602)
(592, 22, 846)
(592, 69, 298)
(593, 37, 711)
(595, 24, 92)
(598, 65, 235)
(598, 90, 189)
(599, 64, -836)
(601, 75, 605)
(602, 92, 139)
(602, 93, -58)
(603, 14, -618)
(603, 66, -632)
(605, 72, 558)
(606, 20, -459)
(607, 7, 481)
(607, 8, -170)
(613, 3, -357)
(613, 96, -799)
(614, 62, 102)
(615, 69, -807)
(615, 93, -259)
(616, 25, -68)
(618, 42, -5)
(618, 81, 466)
(620, 73, 490)
(620, 92, 383)
(621, 9, 239)
(621, 24, -807)
(621, 37, 8)
(621, 64, -270)
(623, 71, 697)
(626, 74, 960)
(626, 93, 815)
(627, 5, 603)
(628, 37, 600)
(629, 5, 163)
(630, 15, -276)
(630, 32, 889)
(632, 46, -514)
(632, 65, 582)
(633, 99, 63)
(634, 22, -19)
(634, 81, -914)
(635, 37, -232)
(635, 70, -47)
(635, 95, -263)
(637, 70, -625)
(637, 93, 822)
(643, 89, -533)
(644, 2, 531)
(645, 56, -491)
(645, 87, 113)
(646, 6, -910)
(646, 36, 996)
(646, 96, -868)
(647, 77, 731)
(648, 31, 817)
(651, 33, 757)
(651, 36, 692)
(652, 27, -992)
(652, 65, -828)
(652, 79, 347)
(653, 17, -20)
(654, 18, 424)
(656, 5, -48)
(656, 29, 703)
(656, 34, 751)
(661, 72, -872)
(662, 26, -523)
(663, 4, 837)
(664, 15, -477)
(665, 28, -993)
(667, 75, 853)
(668, 16, 320)
(672, 11, -398)
(672, 21, -463)
(674, 43, 158)
(675, 21, -406)
(675, 30, 432)
(676, 92, 726)
(677, 21, -691)
(677, 92, -122)
(679, 15, -651)
(679, 58, -657)
(679, 75, -189)
(680, 95, 733)
(681, 22, -375)
(681, 59, 131)
(682, 22, 25)
(682, 37, 342)
(683, 15, -627)
(684, 33, -125)
(686, 81, 193)
(687, 0, -964)
(687, 37, -256)
(687, 44, 408)
(688, 25, 587)
(689, 63, 767)
(691, 66, -644)
(692, 25, -928)
(692, 71, 781)
(692, 73, -252)
(694, 8, 49)
(694, 73, -417)
(694, 86, -652)
(695, 61, 490)
(696, 1, -218)
(696, 47, -568)
(700, 31, 235)
(701, 12, -273)
(701, 33, 943)
(701, 41, -434)
(702, 21, -74)
(702, 42, 327)
(703, 65, 605)
(704, 96, 44)
(705, 85, 73)
(706, 50, -776)
(707, 8, -733)
(709, 9, -212)
(711, 19, -32)
(711, 84, -376)
(713, 5, 585)
(713, 48, -579)
(714, 42, -341)
(715, 65, -545)
(715, 87, -18)
(720, 16, -9)
(720, 26, -422)
(720, 30, 128)
(720, 34, -687)
(720, 41, 230)
(721, 32, 534)
(722, 46, -317)
(722, 56, -103)
(723, 52, 984)
(726, 58, 866)
(726, 60, 605)
(727, 6, 644)
(728, 21, -596)
(731, 52, -210)
(731, 75, -79)
(733, 5, 539)
(733, 64, -604)
(733, 72, -835)
(733, 93, 536)
(734, 50, -715)
(735, 77, 432)
(739, 6, 894)
(739, 7, -406)
(740, 65, -7)
(741, 2, 312)
(742, 31, 758)
(743, 39, -847)
(743, 68, 94)
(744, 65, 254)
(745, 42, 37)
(745, 75, 637)
(746, 38, 499)
(746, 66, -762)
(747, 95, -266)
(748, 2, -772)
(751, 30, -201)
(751, 72, -522)
(752, 84, -993)
(753, 30, 3)
(753, 65, -943)
(759, 26, 195)
(760, 72, 132)
(762, 21, 219)
(762, 34, 846)
(763, 26, 678)
(763, 95, 588)
(764, 54, 160)
(765, 38, -371)
(767, 22, -924)
(767, 28, 86)
(767, 62, -265)
(771, 71, 520)
(771, 79, -892)
(771, 82, -377)
(772, 52, 454)
(772, 84, -843)
(775, 33, -839)
(776, 35, 412)
(777, 13, -293)
(777, 22, -872)
(777, 63, 926)
(781, 16, 812)
(783, 70, -560)
(784, 61, 364)
(785, 47, -452)
(785, 58, -728)
(786, 12, -441)
(787, 98, 837)
(795, 82, -513)
(797, 41, -487)
(797, 57, 323)
(797, 91, -27)
(798, 22, 812)
(798, 89, 530)
(799, 86, 12)
(799, 97, -21)
(800, 73, -685)
(801, 43, -211)
(802, 21, -502)
(802, 27, -40)
(803, 18, -692)
(803, 25, -273)
(804, 6, 825)
(805, 0, 691)
(805, 1, -973)
(805, 66, 30)
(806, 5, -84)
(806, 50, -648)
(807, 47, 322)
(807, 56, -884)
(809, 98, -424)
(810, 79, 456)
(811, 93, 633)
(813, 49, 30)
(813, 52, -530)
(814, 61, 241)
(815, 18, -316)
(816, 70, 223)
(817, 19, 515)
(818, 9, 591)
(818, 29, -63)
(819, 7, 215)
(819, 20, 567)
(819, 67, -6)
(819, 76, 477)
(819, 98, -737)
(821, 37, 238)
(821, 61, -191)
(821, 99, 977)
(822, 72, -876)
(824, 42, 145)
(824, 53, -53)
(824, 74, -759)
(825, 81, -2)
(825, 87, 690)
(826, 11, -919)
(827, 47, -275)
(827, 52, 747)
(827, 83, 61)
(828, 31, -813)
(828, 47, 914)
(829, 64, 305)
(829, 76, 560)
(830, 63, 20)
(831, 10, 302)
(833, 67, -761)
(834, 49, -938)
(835, 67, -651)
(836, 28, 10)
(837, 40, 167)
(839, 37, -256)
(840, 84, 765)
(841, 26, -318)
(841, 57, 431)
(847, 53, -335)
(848, 3, 379)
(849, 37, -549)
(849, 55, 575)
(849, 57, -175)
(849, 83, 913)
(849, 89, 224)
(851, 38, -869)
(851, 74, 14)
(852, 4, -257)
(852, 66, 619)
(853, 35, -622)
(853, 50, 382)
(855, 12, 820)
(856, 53, -896)
(857, 74, -764)
(860, 11, -791)
(860, 44, 656)
(861, 6, -341)
(861, 75, -695)
(862, 5, 405)
(865, 8, 824)
(866, 73, 496)
(866, 78, -895)
(867, 55, -455)
(867, 91, -586)
(868, 31, -804)
(868, 32, 337)
(868, 90, -655)
(869, 75, 660)
(869, 82, 703)
(871, 43, 179)
(871, 67, -163)
(875, 1, 867)
(878, 36, 729)
(878, 99, 430)
(880, 68, -740)
(882, 59, -193)
(884, 59, 11)
(886, 95, 28)
(887, 22, 660)
(887, 38, -298)
(890, 19, -183)
(891, 39, 977)
(892, 87, -621)
(894, 64, -632)
(897, 12, 83)
(898, 14, 89)
(898, 24, 384)
(899, 77, 381)
(900, 11, -37)
(901, 12, 59)
(901, 85, 454)
(902, 42, 186)
(903, 34, 159)
(903, 50, 813)
(903, 60, 686)
(904, 4, -859)
(904, 9, -246)
(904, 42, 725)
(905, 86, -288)
(905, 98, 88)
(908, 27, -769)
(908, 38, -325)
(908, 58, -415)
(909, 60, -716)
(912, 62, -493)
(913, 40, 858)
(914, 58, 612)
(915, 2, -575)
(919, 3, 962)
(919, 53, 252)
(920, 97, -368)
(921, 72, 852)
(921, 97, -874)
(922, 20, -61)
(922, 52, -360)
(924, 42, 204)
(924, 69, -476)
(925, 10, -717)
(927, 1, 925)
(929, 40, 322)
(930, 8, -432)
(930, 55, -494)
(931, 33, 399)
(933, 90, 845)
(935, 36, -656)
(937, 23, 394)
(937, 48, 898)
(938, 68, -946)
(939, 53, -255)
(940, 54, 485)
(941, 44, -539)
(942, 29, 395)
(943, 23, 315)
(944, 45, 778)
(946, 25, -550)
(946, 55, 644)
(947, 49, -188)
(948, 40, -254)
(948, 90, -102)
(950, 20, -723)
(957, 50, -727)
(957, 55, 485)
(959, 70, -5)
(960, 1, 271)
(960, 14, 158)
(960, 44, 174)
(961, 68, -537)
(962, 17, 937)
(963, 30, -799)
(963, 58, 75)
(965, 98, -330)
(966, 27, 40)
(967, 8, 614)
(967, 35, 113)
(970, 44, -356)
(970, 70, -838)
(971, 4, -162)
(971, 34, 946)
(971, 75, 351)
(972, 32, -100)
(972, 54, -658)
(972, 86, -355)
(972, 91, 406)
(973, 49, 85)
(974, 77, 294)
(974, 83, 912)
(975, 48, -697)
(976, 27, 753)
(977, 59, 754)
(978, 30, 799)
(979, 70, 703)
(981, 33, 890)
(982, 92, 710)
(982, 97, 559)
(983, 13, -626)
(986, 14, 189)
(987, 41, 129)
(988, 80, 37)
(989, 18, 902)
(989, 55, 535)
(989, 65, 545)
(993, 2, -201)
