rows=100
cols=1000
(20, 731, -978)
(20, 801, 3)
(21, 212, 321)
(21, 226, -103)
(21, 290, -87)
(21, 374, -637)
(21, 470, -957)
(21, 626, -629)
(21, 843, -581)
(21, 950, 969)
(21, 973, -193)
(21, 989, -339)
(22, 40, 357)
(22, 56, 782)
(22, 109, -545)
(22, 133, 205)
(22, 214, 531)
(22, 245, 977)
(22, 387, -539)
(22, 509, 381)
(22, 549, 803)
(22, 572, 754)
(22, 641, 777)
(22, 833, 815)
(22, 994, -998)
(23, 472, -130)
(23, 481, 362)
(23, 530, 419)
(23, 789, 565)
(23, 847, -83)
(24, 122, -670)
(24, 237, -144)
(24, 298, 306)
(24, 365, -869)
(24, 369, 594)
(24, 514, -12)
(24, 522, -302)
(24, 567, -993)
(24, 575, 587)
(24, 798, 575)
(24, 821, -972)
(24, 941, -303)
(24, 974, 848)
(25, 12, 515)
(25, 217, 789)
(25, 509, 411)
(25, 514, -912)
(25, 630, 670)
(25, 768, -201)
(25, 794, 979)
(25, 900, 753)
(25, 934, -875)
(25, 953, -445)
(25, 958, -183)
(25, 961, -346)
(25, 996, 31)
(26, 49, 868)
(26, 90, 797)
(26, 432, 906)
(26, 597, 296)
(26, 806, -904)
(26, 848, 714)
(26, 855, 73)
(27, 21, 619)
(27, 87, -3)
(27, 129, 739)
(27, 191, -317)
(27, 262, -267)
(27, 295, -147)
(27, 403, -593)
(27, 528, -670)
(27, 836, 330)
(27, 863, -225)
(28, 31, -440)
(28, 46, 30)
(28, 58, 574)
(28, 94, -545)
(28, 125, -614)
(28, 220, -670)
(28, 319, 518)
(28, 358, -772)
(28, 453, -153)
(28, 520, 649)
(28, 678, -836)
(28, 725, -206)
(28, 739, 226)
(28, 758, 108)
(28, 813, -37)
(29, 53, -909)
(29, 148, -796)
(29, 244, -270)
(29, 265, 544)
(29, 275, -273)
(29, 558, 91)
(29, 763, -867)
(29, 876, -760)
(29, 911, -922)
(30, 60, -204)
(30, 144, 851)
(30, 189, -582)
(30, 191, -471)
(30, 209, -19)
(30, 249, -546)
(30, 283, 514)
(30, 294, -868)
(30, 382, -227)
(30, 435, -585)
(30, 515, -18)
(30, 711, -568)
(30, 926, -407)
(30, 984, 944)
(31, 106, 50)
(31, 122, -970)
(31, 209, 281)
(31, 288, 942)
(31, 348, -768)
(31, 349, 893)
(31, 398, -504)
(31, 490, 511)
(31, 690, -69)
(31, 774, 900)
(31, 798, -952)
(32, 178, -870)
(32, 236, 233)
(32, 307, -29)
(32, 526, -914)
(32, 802, 790)
(32, 820, -651)
(32, 948, -193)
(32, 982, 396)
(33, 24, 412)
(33, 112, 613)
(33, 173, -846)
(33, 216, 709)
(33, 223, 696)
(33, 255, -796)
(33, 272, 115)
(33, 290, 754)
(33, 364, 808)
(33, 707, -747)
(33, 823, -412)
(33, 908, 818)
(33, 976, 239)
(34, 47, 368)
(34, 108, 843)
(34, 178, -220)
(34, 232, -429)
(34, 497, 511)
(34, 700, 394)
(34, 852, -459)
(34, 862, -120)
(34, 917, -447)
(34, 960, -249)
(35, 107, -670)
(35, 193, -202)
(35, 224, 666)
(35, 281, -444)
(35, 406, 36)
(35, 414, 746)
(35, 452, 693)
(35, 613, 846)
(35, 617, 949)
(35, 770, -1000)
(35, 771, 882)
(35, 851, 440)
(35, 877, -827)
(35, 886, -4)
(35, 956, 750)
(35, 991, -748)
(36, 53, 912)
(36, 68, -653)
(36, 69, 196)
(36, 188, -707)
(36, 224, -114)
(36, 483, -614)
(36, 595, -15)
(36, 872, 185)
(36, 969, -485)
(37, 361, 172)
(37, 394, 783)
(37, 442, 685)
(37, 503, -996)
(37, 553, 990)
(37, 768, -585)
(38, 34, -196)
(38, 78, 368)
(38, 119, 98)
(38, 197, 816)
(38, 521, 451)
(38, 643, -53)
(38, 799, -236)
(38, 848, -872)
(39, 16, -685)
(39, 147, -686)
(39, 255, -524)
(39, 409, -506)
(39, 483, -162)
(39, 507, 721)
(39, 536, -837)
(39, 580, 806)
(39, 639, 326)
(39, 681, 132)
(39, 723, -565)
(39, 741, 10)
(39, 794, -418)
(39, 832, -700)
(39, 838, 233)
(40, 143, -632)
(40, 179, 280)
(40, 186, -230)
(40, 235, -681)
(40, 497, 670)
(40, 520, -776)
(40, 656, 969)
(40, 831, 494)
(40, 911, -349)
(40, 921, -672)
(41, 116, 702)
(41, 168, 369)
(41, 271, -558)
(41, 297, 637)
(41, 347, -7)
(41, 376, 753)
(41, 468, -168)
(41, 686, 431)
(41, 714, -860)
(42, 134, 441)
(42, 356, 176)
(42, 397, -4)
(42, 546, -902)
(42, 628, -985)
(42, 825, 970)
(43, 115, -22)
(43, 170, 730)
(43, 195, 280)
(43, 250, 533)
(43, 320, -308)
(43, 792, 570)
(43, 820, -937)
(43, 832, 472)
(43, 875, 300)
(43, 940, 743)
(43, 970, 774)
(44, 199, 114)
(44, 212, 252)
(44, 276, 511)
(44, 362, 720)
(44, 498, 254)
(44, 585, 580)
(44, 613, 857)
(44, 679, 665)
(44, 699, 163)
(44, 795, -241)
(44, 836, 436)
(44, 873, -510)
(44, 957, -444)
(44, 999, -523)
(45, 218, -869)
(45, 424, -435)
(45, 598, 546)
(45, 671, -201)
(45, 863, -292)
(45, 939, 715)
(46, 136, 898)
(46, 313, -888)
(46, 408, -838)
(46, 448, 696)
(46, 529, -933)
(46, 597, -840)
(46, 793, 265)
(46, 910, -263)
(47, 27, -146)
(47, 42, 946)
(47, 256, -36)
(47, 466, 221)
(47, 482, 232)
(47, 676, 222)
(47, 694, 175)
(47, 696, -625)
(47, 831, -286)
(47, 971, 112)
(48, 294, -209)
(48, 393, -139)
(48, 424, 358)
(48, 555, -964)
(48, 657, 315)
(48, 845, -610)
(48, 872, 10)
(48, 938, 85)
(48, 963, -581)
(48, 971, -69)
(48, 987, -974)
(49, 118, -109)
(49, 401, 659)
(49, 436, 570)
(49, 712, -226)
(49, 763, 794)
(49, 856, -682)
(49, 912, -730)
(50, 338, 327)
(50, 381, 799)
(50, 409, -629)
(50, 450, -909)
(50, 467, 611)
(50, 698, 463)
(50, 701, -269)
(50, 826, -294)
(51, 0, 189)
(51, 94, -751)
(51, 106, -812)
(51, 179, -231)
(51, 237, 615)
(51, 253, -72)
(51, 536, -701)
(51, 593, 858)
(51, 688, 739)
(51, 997, -33)
(52, 57, -4)
(52, 228, 21)
(52, 351, -4)
(52, 904, -105)
(53, 103, -769)
(53, 401, -649)
(53, 517, 400)
(53, 925, -834)
(54, 53, -997)
(54, 117, 281)
(54, 155, 234)
(54, 260, -726)
(54, 323, 387)
(54, 375, -132)
(54, 704, 447)
(54, 926, 612)
(54, 933, -816)
(55, 69, 404)
(55, 185, -934)
(55, 200, 352)
(55, 406, -790)
(55, 410, -450)
(55, 500, -593)
(55, 514, 345)
(55, 525, 837)
(55, 576, 493)
(55, 621, 750)
(55, 666, 737)
(55, 673, -526)
(55, 686, -184)
(55, 821, 94)
(56, 2, 428)
(56, 119, 547)
(56, 130, 907)
(56, 195, -300)
(56, 500, -729)
(56, 532, -289)
(56, 600, -34)
(56, 657, -346)
(56, 680, 897)
(56, 893, -311)
(57, 26, 33)
(57, 106, 541)
(57, 246, 835)
(57, 291, -547)
(57, 315, 212)
(57, 326, 568)
(57, 627, 953)
(57, 821, -75)
(57, 936, 951)
(57, 950, -158)
(58, 210, 72)
(58, 298, 795)
(58, 460, -683)
(58, 548, 141)
(58, 600, 665)
(58, 709, -901)
(58, 996, -547)
(59, 74, -335)
(59, 180, 22)
(59, 335, 131)
(59, 541, 421)
(59, 748, -34)
(59, 981, 549)
(60, 50, -419)
(60, 93, -607)
(60, 229, 449)
(60, 251, -507)
(60, 309, 3)
(60, 438, 965)
(60, 583, 255)
(60, 769, 763)
(60, 947, -943)
(61, 47, -934)
(61, 192, 251)
(61, 292, 620)
(61, 319, 840)
(61, 323, 524)
(61, 510, -911)
(61, 516, -808)
(61, 894, 952)
(61, 987, 328)
(62, 185, 539)
(62, 203, -696)
(62, 409, -259)
(62, 453, -311)
(62, 664, -830)
(62, 687, -706)
(62, 706, 399)
(62, 710, 337)
(62, 763, 36)
(63, 27, -38)
(63, 55, -481)
(63, 112, 309)
(63, 174, 5)
(63, 761, 841)
(63, 833, 279)
(63, 955, -294)
(64, 9, -842)
(64, 28, -275)
(64, 63, 725)
(64, 68, 15)
(64, 285, 829)
(64, 447, 934)
(64, 511, 796)
(64, 542, -718)
(64, 684, 756)
(64, 707, 563)
(64, 732, -545)
(64, 797, 398)
(64, 803, 206)
(64, 843, -647)
(64, 872, 296)
(64, 933, -847)
(64, 935, -183)
(65, 45, 744)
(65, 181, -322)
(65, 327, 486)
(65, 393, -780)
(65, 618, -58)
(65, 671, 483)
(65, 753, -381)
(66, 80, -883)
(66, 145, 490)
(66, 199, 630)
(66, 216, 605)
(66, 244, 314)
(66, 371, 211)
(66, 532, -690)
(66, 753, 852)
(66, 821, -763)
(66, 899, 451)
(66, 911, -477)
(66, 944, -384)
(66, 963, -605)
(67, 42, 255)
(67, 49, -76)
(67, 373, -360)
(67, 428, -559)
(67, 647, -778)
(67, 674, -543)
(67, 899, 170)
(68, 248, 91)
(68, 380, -943)
(68, 436, -118)
(68, 642, 263)
(68, 675, -682)
(68, 771, 747)
(68, 838, -462)
(68, 978, 45)
(68, 986, 682)
(69, 48, 523)
(69, 94, 174)
(69, 171, 770)
(69, 187, -155)
(69, 393, 662)
(69, 475, 827)
(69, 486, 196)
(69, 531, -895)
(69, 628, 525)
(69, 753, 614)
(69, 798, -933)
(69, 838, 911)
(69, 927, -93)
(70, 87, -269)
(70, 334, 83)
(70, 564, 723)
(70, 663, 624)
(70, 724, 835)
(70, 755, -145)
(70, 805, -751)
(70, 938, -915)
(71, 15, -571)
(71, 408, -656)
(71, 459, -619)
(71, 495, 291)
(71, 628, 706)
(71, 649, -903)
(71, 660, 513)
(71, 671, 343)
(71, 676, 583)
(71, 839, 942)
(72, 191, -982)
(72, 224, -36)
(72, 235, 562)
(72, 414, -983)
(72, 417, 162)
(72, 473, -736)
(72, 478, 383)
(72, 485, 436)
(72, 512, -457)
(72, 552, 565)
(72, 619, -933)
(72, 656, -351)
(72, 664, 501)
(72, 762, -164)
(72, 800, -931)
(72, 805, -149)
(72, 807, 836)
(72, 815, -673)
(73, 1, 475)
(73, 47, -857)
(73, 132, 300)
(73, 176, -635)
(73, 227, 641)
(73, 516, -927)
(73, 724, 755)
(73, 764, 184)
(73, 813, -394)
(73, 932, 379)
(74, 49, 69)
(74, 150, -882)
(74, 173, -507)
(74, 191, 623)
(74, 218, 523)
(74, 240, 743)
(74, 470, -257)
(74, 576, -22)
(74, 603, -480)
(74, 616, -315)
(74, 673, -412)
(74, 716, -350)
(74, 982, -658)
(75, 4, 756)
(75, 27, -583)
(75, 128, -340)
(75, 170, 320)
(75, 216, -399)
(75, 229, 530)
(75, 279, -324)
(75, 454, 619)
(75, 548, 633)
(75, 629, -661)
(75, 857, 444)
(75, 927, -245)
(75, 974, 992)
(76, 126, 260)
(76, 132, -750)
(76, 351, -960)
(76, 407, 946)
(76, 423, -846)
(76, 632, -659)
(76, 677, 217)
(76, 704, -578)
(77, 34, 283)
(77, 38, -801)
(77, 47, 181)
(77, 49, 273)
(77, 468, -833)
(77, 780, 200)
(77, 807, 170)
(77, 811, -724)
(77, 879, -921)
(78, 22, -253)
(78, 101, 994)
(78, 193, 34)
(78, 270, 940)
(78, 345, -550)
(78, 346, 888)
(78, 432, -549)
(78, 578, 650)
(78, 593, 253)
(78, 625, 973)
(78, 785, -907)
(78, 908, -351)
(78, 921, -953)
(78, 984, -797)
(79, 140, -834)
(79, 265, -357)
(79, 437, 5)
(79, 464, -599)
(79, 693, 410)
(79, 801, -385)
(80, 200, 14)
(80, 303, 355)
(80, 367, -63)
(80, 439, -268)
(80, 445, 599)
(80, 514, -202)
(80, 520, -465)
(80, 708, -202)
(80, 758, -370)
(80, 892, -556)
(80, 913, 472)
(80, 941, 764)
(81, 36, 784)
(81, 104, 545)
(81, 318, -5)
(81, 328, -191)
(81, 577, 976)
(81, 703, -389)
(81, 728, 858)
(82, 45, -729)
(82, 322, 1)
(82, 406, -12)
(82, 418, 259)
(82, 464, 932)
(82, 467, 174)
(82, 750, -963)
(82, 806, 587)
(82, 839, 779)
(82, 896, 839)
(82, 948, -722)
(82, 951, 549)
(82, 983, -266)
(83, 3, -631)
(83, 175, -547)
(83, 290, -838)
(83, 370, -912)
(83, 459, 334)
(83, 510, 778)
(83, 549, 960)
(83, 747, -403)
(83, 805, -850)
(83, 926, 138)
(83, 930, -740)
(83, 949, 968)
(84, 62, -862)
(84, 67, 519)
(84, 141, -468)
(84, 218, 59)
(84, 342, 354)
(84, 365, 879)
(84, 381, -754)
(84, 560, 693)
(84, 690, -919)
(84, 797, -330)
(84, 892, -357)
(85, 149, 566)
(85, 194, -250)
(85, 265, -183)
(85, 292, -9)
(85, 350, 510)
(85, 455, 351)
(85, 466, -335)
(85, 566, -678)
(85, 578, -387)
(85, 664, -783)
(85, 681, -684)
(85, 738, 660)
(85, 989, 102)
(86, 16, 783)
(86, 106, -396)
(86, 412, -756)
(86, 447, 578)
(86, 452, -881)
(86, 508, -612)
(86, 605, 568)
(86, 635, 567)
(86, 673, 49)
(86, 946, -984)
(87, 95, -889)
(87, 222, -184)
(87, 343, 373)
(87, 378, -507)
(87, 380, -415)
(87, 463, -408)
(87, 473, 587)
(87, 542, -852)
(87, 687, 258)
(87, 740, 455)
(87, 852, -350)
(88, 4, 109)
(88, 6, 543)
(88, 48, 273)
(88, 88, -886)
(88, 284, 950)
(88, 410, -735)
(88, 589, -78)
(88, 600, 634)
(88, 817, 474)
(89, 24, -852)
(89, 94, 351)
(89, 332, -782)
(89, 483, 271)
(89, 538, 684)
(89, 565, 756)
(90, 22, 674)
(90, 283, -41)
(90, 611, 582)
(90, 641, -539)
(90, 690, 964)
(90, 707, -710)
(90, 813, -802)
(90, 913, 574)
(91, 122, -47)
(91, 210, 46)
(91, 236, 797)
(91, 237, -13)
(91, 345, -427)
(91, 539, -23)
(91, 759, 989)
(91, 915, 220)
(91, 987, -435)
(92, 17, 952)
(92, 219, 882)
(92, 290, 309)
(92, 401, 384)
(92, 450, -160)
(92, 495, -829)
(92, 502, 480)
(92, 506, 334)
(92, 614, 31)
(92, 772, 480)
(92, 798, -865)
(93, 49, 580)
(93, 105, 429)
(93, 140, -118)
(93, 260, -864)
(93, 296, -523)
(93, 561, -208)
(93, 644, -393)
(93, 750, 637)
(93, 751, 656)
(93, 752, -306)
(93, 808, -468)
(93, 837, -320)
(93, 991, 157)
(94, 41, -916)
(94, 90, 924)
(94, 275, 361)
(94, 389, -3)
(94, 510, -648)
(94, 788, 707)
(95, 313, -725)
(95, 362, 776)
(95, 453, 741)
(95, 574, -411)
(95, 692, 808)
(95, 833, -287)
(95, 890, -774)
(96, 267, 765)
(96, 424, -862)
(96, 501, -923)
(96, 833, -100)
(97, 52, -793)
(97, 122, 582)
(97, 318, 951)
(97, 395, -192)
(97, 506, -75)
(97, 558, -948)
(97, 564, 356)
(97, 595, 584)
(97, 624, -749)
(97, 712, 568)
(97, 749, 125)
(97, 751, 949)
(97, 799, -470)
(97, 842, 539)
(97, 900, 58)
(97, 904, 396)
(97, 957, 670)
(97, 976, 763)
(98, 8, -894)
(98, 123, -783)
(98, 126, -428)
(98, 140, 115)
(98, 173, 168)
(98, 388, 534)
(98, 396, 627)
(98, 461, -710)
(98, 466, 351)
(98, 687, 50)
(98, 728, -918)
(98, 894, -285)
(99, 3, -111)
(99, 7, -304)
(99, 53, 150)
(99, 78, 129)
(99, 91, -32)
(99, 123, 264)
(99, 216, -8)
(99, 321, -526)
(99, 362, -299)
(99, 443, -14)
(99, 477, -690)
(99, 633, 325)
(99, 642, 570)
(99, 707, -777)
(99, 768, 719)
(99, 804, 398)
(99, 913, -502)
