rows=1000
cols=100
(199, 38, -813)
(199, 58, 732)
(200, 13, 133)
(201, 92, -714)
(202, 91, -442)
(203, 32, 947)
(203, 39, 20)
(203, 91, 527)
(203, 97, -892)
(204, 2, -921)
(204, 3, 752)
(205, 2, 229)
(207, 86, 526)
(208, 31, -37)
(208, 50, 642)
(208, 95, 667)
(209, 4, -649)
(211, 24, 696)
(211, 35, -288)
(211, 92, 894)
(214, 34, -874)
(216, 93, 317)
(217, 81, -621)
(218, 10, 174)
(219, 61, -129)
(220, 66, 542)
(221, 57, -955)
(222, 85, 946)
(224, 92, 29)
(225, 64, 700)
(225, 75, -222)
(227, 77, -136)
(228, 41, 393)
(230, 92, -257)
(231, 9, 5)
(233, 31, 151)
(236, 27, 225)
(237, 83, -759)
(241, 65, -724)
(242, 91, -697)
(244, 6, -408)
(244, 47, 406)
(246, 7, -640)
(247, 7, 227)
(247, 11, 445)
(249, 32, -477)
(249, 91, 591)
(251, 73, 151)
(252, 15, -573)
(252, 47, -954)
(253, 81, 175)
(255, 2, 278)
(255, 97, -281)
(256, 33, 292)
(258, 23, 129)
(258, 92, -373)
(259, 29, -662)
(259, 89, -907)
(261, 38, -885)
(262, 26, -570)
(263, 73, -78)
(263, 92, 328)
(263, 96, -397)
(264, 53, -911)
(265, 75, 148)
(266, 37, 164)
(268, 77, 60)
(271, 75, 897)
(273, 42, 992)
(273, 50, -422)
(274, 65, 421)
(274, 76, 774)
(275, 29, 297)
(276, 10, 608)
(278, 13, 803)
(278, 37, 167)
(279, 33, 479)
(281, 44, -1000)
(281, 48, -378)
(283, 69, -821)
(284, 1, 685)
(287, 27, 263)
(287, 50, -347)
(288, 17, -571)
(289, 25, -535)
(289, 57, 450)
(290, 6, 61)
(291, 5, -46)
(291, 25, 843)
(292, 80, 251)
(294, 1, 808)
(294, 38, 228)
(295, 7, -135)
(295, 34, -799)
(295, 56, -70)
(296, 71, -861)
(296, 91, -527)
(297, 78, 683)
(297, 87, 671)
(299, 59, 737)
(300, 57, 397)
(301, 46, 792)
(301, 72, -807)
(302, 13, 653)
(303, 27, 59)
(304, 16, 511)
(305, 19, 579)
(307, 85, -896)
(309, 81, 263)
(311, 31, -911)
(311, 81, -230)
(313, 12, 598)
(313, 93, -244)
(316, 73, 854)
(316, 82, -160)
(316, 97, 867)
(319, 88, 472)
(320, 62, 728)
(320, 79, 18)
(321, 20, 491)
(323, 5, -593)
(324, 37, 922)
(327, 33, 937)
(328, 83, -616)
(329, 25, 992)
(329, 95, -104)
(331, 58, -202)
(331, 94, -931)
(332, 30, 877)
(332, 50, -324)
(333, 18, 667)
(333, 21, -687)
(333, 43, 560)
(335, 72, -130)
(336, 10, -828)
(337, 4, -666)
(340, 13, -225)
(340, 54, 899)
(340, 74, -974)
(342, 81, -314)
(343, 3, 462)
(343, 25, 101)
(343, 62, -638)
(344, 28, 45)
(345, 8, -206)
(345, 42, -965)
(346, 45, -958)
(346, 79, -865)
(346, 83, 765)
(348, 49, 365)
(349, 31, -997)
(349, 71, 5)
(350, 47, -882)
(351, 80, 597)
(352, 88, -830)
(353, 75, 919)
(354, 32, 758)
(355, 71, 414)
(357, 22, 869)
(360, 25, -382)
(360, 38, -144)
(362, 42, 617)
(363, 37, 915)
(363, 41, -215)
(364, 12, 823)
(365, 1, -757)
(366, 63, 656)
(368, 0, -723)
(368, 10, 272)
(368, 23, -756)
(370, 91, 483)
(371, 59, -961)
(372, 30, -246)
(372, 33, -466)
(373, 17, -983)
(375, 40, 849)
(375, 58, -792)
(377, 80, 940)
(379, 27, 450)
(379, 70, -249)
(380, 17, 24)
(380, 93, -667)
(381, 13, -851)
(381, 31, 183)
(382, 37, -690)
(383, 64, 287)
(383, 91, 588)
(384, 40, -614)
(384, 53, 401)
(384, 87, 927)
(386, 21, 396)
(390, 16, 424)
(391, 92, 135)
(393, 11, -566)
(393, 92, -762)
(395, 64, 426)
(396, 78, 266)
(403, 89, -369)
(404, 95, 208)
(405, 46, 259)
(405, 79, -426)
(407, 93, 401)
(408, 58, -911)
(409, 45, -546)
(409, 90, -11)
(410, 34, 429)
(410, 38, 387)
(410, 76, 822)
(411, 32, -848)
(411, 66, -809)
(414, 14, 253)
(415, 38, -847)
(417, 62, -70)
(418, 0, 7)
(418, 12, 254)
(418, 30, 409)
(418, 33, 729)
(419, 8, 212)
(419, 25, -745)
(420, 31, 994)
(420, 32, 108)
(422, 6, -945)
(422, 8, -220)
(423, 13, 538)
(424, 69, -724)
(426, 60, -805)
(427, 16, -140)
(427, 45, 986)
(427, 92, 485)
(429, 62, -788)
(429, 74, -495)
(430, 27, 920)
(431, 62, -934)
(432, 49, -531)
(432, 65, 82)
(433, 60, -229)
(435, 52, -319)
(436, 34, -925)
(437, 3, 705)
(437, 81, 579)
(437, 89, 757)
(438, 95, -196)
(439, 76, 124)
(442, 14, 570)
(442, 20, 173)
(442, 58, -554)
(443, 83, -18)
(444, 34, -923)
(444, 83, -334)
(445, 41, -4)
(448, 47, -425)
(448, 83, -93)
(449, 36, -827)
(449, 93, 251)
(450, 25, -700)
(451, 64, 444)
(451, 79, -641)
(452, 61, 782)
(452, 72, 833)
(453, 8, 793)
(455, 44, 29)
(455, 46, 298)
(455, 86, 459)
(456, 75, 292)
(458, 29, 117)
(458, 39, -563)
(458, 63, 317)
(460, 53, 492)
(461, 39, -570)
(462, 44, 737)
(462, 54, -605)
(462, 79, 649)
(464, 41, 210)
(465, 47, 750)
(467, 14, -821)
(467, 20, 21)
(467, 74, -174)
(467, 79, 361)
(469, 3, 517)
(469, 44, -740)
(470, 10, 941)
(470, 29, -560)
(470, 99, -285)
(472, 46, 869)
(472, 74, 102)
(473, 2, 208)
(474, 68, -706)
(474, 91, -628)
(476, 27, -273)
(476, 97, -888)
(477, 49, 512)
(479, 0, -958)
(479, 1, -460)
(479, 22, -976)
(479, 76, -182)
(480, 2, -52)
(480, 68, -179)
(480, 98, -346)
(481, 23, -579)
(481, 36, 497)
(481, 99, 76)
(482, 96, 554)
(483, 21, 209)
(484, 83, 163)
(485, 32, 392)
(486, 60, 348)
(488, 80, 403)
(488, 86, 759)
(489, 22, -438)
(490, 7, -891)
(490, 99, 797)
(491, 11, 471)
(491, 34, -219)
(491, 37, -970)
(492, 41, 474)
(492, 99, 501)
(494, 3, 791)
(494, 75, 758)
(494, 87, -760)
(495, 45, 404)
(495, 75, 921)
(496, 63, -400)
(497, 30, -958)
(497, 60, 853)
(501, 40, 892)
(502, 24, -91)
(502, 82, 571)
(503, 39, 981)
(504, 9, -905)
(504, 98, 453)
(505, 42, -338)
(506, 16, -860)
(507, 66, -476)
(508, 37, 308)
(510, 87, -598)
(513, 36, -645)
(514, 3, 88)
(514, 16, -924)
(515, 91, -641)
(516, 47, 65)
(518, 0, -492)
(522, 2, -418)
(524, 55, 79)
(525, 85, 629)
(527, 79, 650)
(529, 65, -405)
(530, 21, 880)
(530, 49, -309)
(531, 23, -169)
(531, 43, 856)
(532, 4, 318)
(532, 31, 930)
(532, 57, -37)
(534, 74, 326)
(535, 79, -457)
(536, 48, -406)
(537, 16, 917)
(539, 35, 723)
(539, 42, -38)
(539, 66, 561)
(541, 99, -273)
(543, 15, 59)
(543, 90, 62)
(546, 21, 105)
(546, 61, -56)
(547, 73, -631)
(547, 93, -985)
(548, 30, 805)
(548, 85, 99)
(549, 59, -611)
(550, 17, -133)
(550, 30, -652)
(551, 3, -427)
(554, 49, -918)
(554, 77, -831)
(555, 37, 30)
(555, 81, -84)
(557, 55, -160)
(558, 25, -855)
(560, 33, -584)
(560, 86, 316)
(561, 44, 691)
(561, 60, -596)
(562, 62, -227)
(562, 77, 541)
(563, 46, 235)
(563, 60, 694)
(564, 12, -614)
(565, 50, -349)
(565, 92, -984)
(566, 14, -79)
(566, 48, 604)
(568, 5, 292)
(568, 82, 931)
(568, 91, -790)
(569, 69, 919)
(570, 8, -60)
(571, 58, 953)
(572, 94, -24)
(574, 94, -352)
(575, 48, 42)
(576, 10, -397)
(578, 25, 12)
(579, 0, 196)
(579, 78, -778)
(580, 29, -832)
(581, 40, 982)
(582, 36, 179)
(584, 62, -612)
(584, 78, -817)
(584, 80, -409)
(586, 88, -16)
(586, 94, -332)
(586, 97, -768)
(589, 83, -972)
(590, 8, 130)
(590, 75, -511)
(592, 43, -613)
(595, 16, -146)
(595, 34, -60)
(595, 86, 591)
(595, 88, 475)
(603, 51, 892)
(604, 9, 475)
(605, 80, 693)
(608, 38, 71)
(608, 91, 265)
(608, 97, 505)
(610, 82, -590)
(612, 73, 452)
(612, 74, -936)
(613, 37, -123)
(614, 69, 674)
(615, 5, -393)
(616, 53, 606)
(616, 61, 386)
(616, 72, -838)
(617, 45, 511)
(619, 30, -308)
(619, 41, -999)
(619, 43, -261)
(620, 26, 289)
(620, 82, -686)
(623, 72, -156)
(624, 34, 311)
(624, 36, 176)
(625, 7, 884)
(625, 44, 679)
(626, 9, -414)
(627, 67, -522)
(628, 52, -689)
(629, 83, 742)
(630, 22, -32)
(630, 51, -3)
(630, 69, 256)
(633, 9, -779)
(633, 81, -477)
(635, 25, -243)
(635, 31, -566)
(635, 92, -710)
(637, 15, -903)
(638, 77, -813)
(638, 83, 314)
(639, 3, -844)
(639, 36, -612)
(642, 6, 216)
(642, 86, 462)
(643, 6, 322)
(643, 10, 620)
(646, 26, -191)
(647, 29, -525)
(647, 81, -872)
(647, 90, 633)
(647, 96, -145)
(648, 24, 433)
(648, 94, -536)
(649, 20, 125)
(650, 29, 808)
(650, 39, -42)
(653, 6, 152)
(653, 73, -399)
(654, 11, 247)
(656, 65, 970)
(657, 80, -111)
(659, 9, -898)
(660, 48, -1)
(662, 79, -345)
(663, 6, 994)
(663, 85, 183)
(666, 16, -437)
(666, 41, 480)
(667, 68, -9)
(669, 28, 318)
(669, 83, 456)
(670, 29, -594)
(670, 77, 65)
(671, 74, -85)
(672, 18, 892)
(672, 44, -877)
(674, 2, 973)
(674, 89, 957)
(676, 5, 152)
(677, 11, -991)
(678, 63, 808)
(678, 69, -73)
(680, 51, 809)
(680, 56, 185)
(683, 26, -485)
(683, 32, 900)
(687, 83, 355)
(690, 44, -125)
(694, 37, 274)
(695, 11, 939)
(695, 99, -898)
(696, 91, 269)
(697, 87, 493)
(699, 14, 385)
(699, 92, 585)
(700, 97, 263)
(705, 61, -660)
(706, 12, 495)
(706, 37, 493)
(707, 78, -645)
(708, 12, 119)
(709, 24, -670)
(709, 29, 518)
(709, 44, -225)
(709, 46, -646)
(709, 78, 618)
(710, 59, 205)
(711, 52, -132)
(711, 59, 13)
(712, 46, 531)
(713, 20, 330)
(713, 42, -713)
(713, 53, 216)
(714, 74, -179)
(718, 96, -531)
(721, 46, 973)
(721, 69, 293)
(722, 40, -531)
(722, 84, 397)
(723, 25, 598)
(726, 42, -809)
(726, 88, 952)
(727, 91, -387)
(728, 40, -416)
(728, 71, -16)
(730, 25, -665)
(731, 32, -311)
(731, 74, -392)
(732, 6, 781)
(732, 97, 40)
(734, 4, 768)
(734, 20, -616)
(737, 23, 427)
(737, 69, 956)
(738, 21, 194)
(738, 98, -770)
(739, 11, -977)
(739, 34, -929)
(740, 22, -613)
(743, 9, -887)
(743, 54, 157)
(744, 23, 440)
(744, 30, 243)
(744, 63, 994)
(745, 62, -975)
(745, 90, -635)
(747, 58, 438)
(749, 11, -880)
(749, 33, -247)
(750, 42, 523)
(751, 29, 656)
(751, 56, 973)
(751, 85, 330)
(752, 6, 14)
(753, 42, -536)
(754, 75, 39)
(755, 0, -286)
(755, 26, -524)
(756, 51, 818)
(756, 96, -745)
(759, 51, 70)
(759, 87, -660)
(760, 69, 120)
(761, 24, 271)
(762, 61, -366)
(764, 1, 111)
(764, 24, 322)
(765, 5, -585)
(765, 30, 102)
(765, 83, 190)
(767, 22, 552)
(767, 41, -467)
(771, 29, 508)
(773, 34, -556)
(773, 35, -414)
(774, 13, 146)
(774, 29, 365)
(775, 58, 329)
(777, 7, 526)
(778, 30, -931)
(780, 60, -121)
(782, 67, 212)
(782, 76, -473)
(783, 10, -259)
(784, 23, 208)
(784, 40, -835)
(789, 69, 738)
(791, 58, 65)
(792, 28, 729)
(792, 38, -696)
(793, 33, -465)
(794, 15, -444)
(794, 32, -639)
(794, 84, 606)
(795, 67, 101)
(796, 26, -24)
(797, 85, 539)
(798, 56, -371)
(801, 50, 788)
(802, 0, 588)
(802, 74, 349)
(804, 40, 247)
(806, 80, -561)
(807, 56, -452)
(807, 77, 266)
(808, 72, 817)
(808, 80, 6)
(808, 85, 142)
(808, 88, -142)
(809, 11, -707)
(810, 15, 511)
(814, 7, -903)
(814, 61, -194)
(815, 34, -219)
(815, 91, 638)
(817, 12, -583)
(817, 78, 297)
(818, 27, 303)
(822, 91, -532)
(826, 21, -759)
(826, 39, 225)
(826, 88, -640)
(827, 3, -414)
(828, 50, 392)
(828, 66, 663)
(828, 68, 579)
(828, 96, -286)
(829, 66, 635)
(830, 32, 446)
(831, 57, -224)
(832, 0, -638)
(834, 49, -320)
(834, 67, 364)
(834, 81, 836)
(836, 13, -547)
(838, 98, 354)
(839, 37, 384)
(840, 21, -330)
(840, 30, -305)
(841, 46, -86)
(844, 6, -210)
(847, 15, -447)
(850, 57, -105)
(851, 88, 836)
(854, 9, -889)
(855, 10, 796)
(855, 24, -695)
(855, 76, -516)
(856, 41, -781)
(859, 56, 925)
(860, 3, -976)
(860, 15, -256)
(863, 87, 514)
(864, 81, -927)
(866, 69, 844)
(866, 97, -436)
(867, 12, -967)
(867, 33, 464)
(867, 34, -580)
(868, 65, 528)
(870, 72, 220)
(870, 77, -57)
(871, 25, 934)
(871, 85, -407)
(871, 94, 17)
(872, 44, -2)
(872, 57, 246)
(873, 9, -99)
(875, 98, -487)
(876, 9, -600)
(876, 54, 432)
(879, 29, 781)
(883, 6, 223)
(883, 37, -103)
(884, 4, 253)
(885, 30, 224)
(885, 66, 393)
(885, 71, 984)
(887, 84, -630)
(888, 13, -20)
(891, 40, -249)
(891, 67, 86)
(893, 91, 609)
(894, 31, 244)
(895, 75, 745)
(896, 4, -92)
(896, 25, -194)
(900, 43, 547)
(902, 41, 968)
(902, 83, 52)
(903, 49, -133)
(905, 93, 480)
(907, 79, 156)
(907, 91, 204)
(909, 66, 611)
(910, 22, 875)
(910, 99, -968)
(911, 27, -335)
(912, 13, -441)
(912, 66, 310)
(914, 51, -869)
(914, 87, 477)
(916, 1, 925)
(916, 15, 493)
(916, 25, -92)
(916, 79, 645)
(917, 0, -964)
(920, 78, 493)
(921, 70, -669)
(922, 14, 106)
(923, 81, 188)
(923, 99, -245)
(924, 26, -434)
(924, 86, 715)
(925, 7, 971)
(925, 29, 679)
(925, 97, 956)
(929, 5, -785)
(929, 73, 754)
(929, 75, 244)
(930, 2, -582)
(931, 93, 220)
(932, 10, -297)
(932, 18, -159)
(933, 14, 857)
(935, 60, 468)
(935, 81, -454)
(935, 86, -222)
(936, 0, -473)
(936, 59, 420)
(938, 54, -297)
(938, 77, -67)
(939, 72, 336)
(941, 33, -582)
(941, 55, -811)
(944, 19, 708)
(946, 36, 899)
(947, 12, -794)
(947, 65, -174)
(947, 92, 625)
(947, 93, -9)
(950, 8, 124)
(950, 15, -351)
(950, 46, -791)
(952, 51, 573)
(953, 14, 118)
(954, 43, -270)
(954, 72, 223)
(955, 25, -25)
(955, 43, -413)
(957, 66, -730)
(957, 83, -384)
(960, 95, 42)
(961, 27, -75)
(961, 39, -918)
(962, 27, -745)
(962, 33, 942)
(962, 72, 900)
(963, 19, -366)
(964, 66, 472)
(964, 67, -329)
(965, 20, 431)
(967, 92, 36)
(968, 62, 120)
(972, 84, -980)
(977, 4, 162)
(978, 87, -597)
(983, 63, -112)
(983, 90, -668)
(984, 1, -393)
(986, 65, -997)
(987, 5, -743)
(987, 17, 23)
(987, 47, 365)
(987, 70, 506)
(989, 52, -87)
(989, 54, -329)
(989, 64, -1000)
(990, 6, -562)
(990, 56, 835)
(991, 14, -893)
(991, 61, 875)
(992, 29, -648)
(995, 73, -157)
(995, 79, -71)
(997, 18, -158)
(998, 92, -537)
(999, 24, 605)
