rows=100
cols=1000
(29, 97, -317)
(29, 173, -70)
(29, 199, -863)
(29, 306, 583)
(29, 355, 659)
(29, 363, -133)
(29, 367, -877)
(29, 386, 585)
(29, 397, -246)
(29, 440, -766)
(29, 470, -254)
(29, 473, 22)
(29, 506, 206)
(29, 511, -245)
(29, 552, 166)
(29, 586, 65)
(29, 620, -110)
(29, 663, -166)
(29, 713, 563)
(29, 869, 590)
(29, 954, 821)
(30, 198, -862)
(30, 216, 215)
(30, 247, -61)
(30, 253, 677)
(30, 330, -83)
(30, 423, -685)
(30, 463, -948)
(30, 568, -257)
(30, 759, -239)
(30, 814, -700)
(30, 892, -297)
(30, 920, -390)
(30, 986, -471)
(31, 192, 531)
(31, 232, -253)
(31, 539, -37)
(31, 597, -131)
(31, 685, 770)
(31, 728, 14)
(31, 898, 409)
(31, 928, -357)
(32, 46, -951)
(32, 349, -1000)
(32, 372, -665)
(32, 417, 327)
(32, 463, -15)
(32, 499, -304)
(32, 573, 214)
(32, 674, -983)
(32, 713, -611)
(32, 801, -178)
(32, 884, -707)
(33, 150, 688)
(33, 306, -142)
(33, 425, 628)
(33, 718, 100)
(33, 735, -108)
(33, 818, -186)
(33, 851, -420)
(33, 861, -23)
(33, 866, -929)
(33, 960, 836)
(33, 962, 493)
(34, 58, 995)
(34, 187, -698)
(34, 196, 991)
(34, 261, -916)
(34, 372, -563)
(34, 546, -203)
(34, 565, 796)
(34, 652, 148)
(34, 730, 249)
(34, 933, -545)
(35, 35, 646)
(35, 76, 32)
(35, 77, 453)
(35, 83, -230)
(35, 95, 585)
(35, 191, 704)
(35, 366, -580)
(35, 607, 863)
(35, 676, 424)
(35, 706, 76)
(35, 737, -665)
(35, 804, -914)
(35, 853, -704)
(36, 24, -859)
(36, 56, -399)
(36, 145, 449)
(36, 254, -57)
(36, 528, 395)
(36, 597, -550)
(37, 21, 921)
(37, 32, -358)
(37, 75, -976)
(37, 129, 919)
(37, 243, -230)
(37, 279, -258)
(37, 319, 714)
(37, 451, -133)
(37, 556, -154)
(37, 635, -946)
(37, 682, 27)
(37, 859, 734)
(37, 901, 565)
(38, 6, -193)
(38, 91, 85)
(38, 196, 627)
(38, 212, 944)
(38, 236, -67)
(38, 255, 871)
(38, 356, -753)
(38, 658, 807)
(38, 697, 656)
(38, 816, -416)
(38, 825, 190)
(38, 943, -969)
(38, 996, 313)
(39, 136, -957)
(39, 179, -553)
(39, 257, 651)
(39, 260, -302)
(39, 348, -119)
(39, 610, 639)
(39, 820, -403)
(40, 113, 330)
(40, 128, 924)
(40, 142, 2)
(40, 321, 465)
(40, 378, 289)
(40, 546, -865)
(40, 552, 715)
(40, 754, 429)
(40, 907, 633)
(40, 950, 256)
(41, 97, -966)
(41, 252, 956)
(41, 255, 846)
(41, 481, -770)
(41, 546, 567)
(41, 608, 706)
(41, 980, 994)
(42, 181, -425)
(42, 215, -463)
(42, 335, 80)
(42, 351, 794)
(42, 675, 198)
(42, 694, 11)
(42, 709, 553)
(42, 783, 180)
(42, 808, -446)
(42, 858, 167)
(42, 901, -834)
(42, 918, 416)
(43, 37, 135)
(43, 49, -459)
(43, 152, 961)
(43, 155, 266)
(43, 229, -376)
(43, 253, -272)
(43, 440, -490)
(43, 445, 789)
(43, 452, -122)
(43, 568, -999)
(43, 576, 305)
(43, 587, -306)
(43, 602, 43)
(43, 729, -938)
(43, 734, 265)
(43, 901, 69)
(43, 972, 472)
(44, 1, 965)
(44, 387, 75)
(44, 508, 401)
(44, 528, 879)
(44, 673, 391)
(44, 883, -875)
(45, 8, -348)
(45, 130, -213)
(45, 177, -118)
(45, 263, 196)
(45, 426, 584)
(45, 733, -556)
(45, 874, -100)
(45, 983, 292)
(46, 186, -237)
(46, 260, 664)
(46, 269, -100)
(46, 486, 357)
(46, 543, -417)
(46, 554, 493)
(46, 678, 578)
(46, 685, 316)
(46, 815, -869)
(47, 24, 737)
(47, 34, 606)
(47, 86, 109)
(47, 153, -413)
(47, 176, -334)
(47, 222, 978)
(47, 485, -989)
(47, 510, -118)
(47, 550, 862)
(47, 617, -975)
(47, 654, -27)
(47, 662, -768)
(47, 942, -801)
(48, 85, -19)
(48, 93, 430)
(48, 261, 768)
(48, 262, -89)
(48, 332, 633)
(48, 699, 324)
(48, 763, 345)
(48, 790, -374)
(48, 820, 603)
(48, 895, -229)
(48, 896, 683)
(48, 999, -777)
(49, 198, 927)
(49, 346, 454)
(49, 512, 921)
(49, 793, -265)
(49, 845, -957)
(50, 9, -161)
(50, 48, 259)
(50, 366, -42)
(50, 424, 333)
(50, 535, 768)
(50, 556, -345)
(50, 672, -810)
(50, 943, 548)
(50, 945, -84)
(51, 19, -106)
(51, 80, 128)
(51, 123, 87)
(51, 233, -34)
(51, 429, -289)
(51, 487, -21)
(51, 757, 554)
(51, 803, 184)
(51, 864, 516)
(52, 62, 294)
(52, 111, -46)
(52, 281, -893)
(52, 436, 197)
(52, 449, -218)
(52, 504, 424)
(52, 517, 614)
(52, 633, -894)
(52, 796, -751)
(52, 951, 487)
(53, 122, 33)
(53, 237, 303)
(53, 276, 410)
(53, 441, 953)
(53, 693, -69)
(53, 700, 432)
(53, 980, 868)
(54, 192, -363)
(54, 250, 105)
(54, 266, 665)
(54, 479, 396)
(54, 641, 255)
(55, 8, 106)
(55, 196, 471)
(55, 553, -554)
(55, 602, -635)
(55, 682, 682)
(55, 722, 777)
(55, 814, -592)
(56, 187, -402)
(56, 324, -733)
(56, 563, -421)
(56, 633, -165)
(56, 802, 8)
(56, 829, -626)
(56, 915, 229)
(56, 968, -129)
(57, 265, -903)
(57, 290, 306)
(57, 572, -116)
(57, 716, 537)
(57, 719, 256)
(57, 733, -323)
(57, 802, -158)
(57, 973, 222)
(58, 138, -359)
(58, 271, -994)
(58, 324, -985)
(58, 328, -782)
(58, 467, 568)
(58, 589, 745)
(58, 666, 6)
(58, 696, -960)
(58, 705, -407)
(58, 827, 465)
(58, 861, 122)
(58, 907, 393)
(59, 81, -999)
(59, 371, -148)
(59, 387, 361)
(59, 567, 199)
(59, 571, -12)
(59, 665, -893)
(59, 671, 616)
(59, 755, 488)
(59, 919, -803)
(60, 32, -160)
(60, 245, 96)
(60, 254, 706)
(60, 290, 189)
(60, 628, -856)
(60, 749, 394)
(60, 925, 279)
(60, 936, 431)
(60, 957, 155)
(60, 963, -206)
(61, 30, 126)
(61, 98, 149)
(61, 126, 962)
(61, 149, -393)
(61, 175, -247)
(61, 567, 262)
(61, 573, -894)
(61, 603, 338)
(61, 619, -90)
(61, 862, 13)
(61, 880, -122)
(61, 882, 976)
(61, 891, -647)
(61, 945, -353)
(62, 72, 609)
(62, 138, 334)
(62, 196, 668)
(62, 566, -776)
(62, 607, 466)
(62, 612, -765)
(62, 613, -152)
(62, 801, -268)
(62, 930, -666)
(62, 949, -628)
(63, 47, 460)
(63, 356, 78)
(63, 369, 582)
(63, 397, -841)
(63, 452, 177)
(63, 575, 273)
(63, 613, -68)
(63, 656, 193)
(63, 741, 346)
(63, 846, -947)
(63, 897, -626)
(63, 959, 711)
(64, 215, -272)
(64, 334, -576)
(64, 491, -568)
(64, 898, 963)
(64, 902, -26)
(65, 13, 955)
(65, 41, 152)
(65, 135, 533)
(65, 179, 342)
(65, 305, 637)
(65, 503, -547)
(65, 530, 880)
(65, 572, 253)
(65, 667, -684)
(65, 710, 352)
(65, 847, -471)
(65, 909, -585)
(66, 12, 803)
(66, 42, -793)
(66, 96, -368)
(66, 475, 40)
(66, 492, -300)
(66, 589, -556)
(66, 735, -671)
(66, 782, 957)
(66, 834, 423)
(67, 203, 683)
(67, 222, 761)
(67, 241, 76)
(67, 280, 876)
(67, 305, 387)
(67, 306, 937)
(67, 449, 527)
(67, 653, 644)
(67, 688, 761)
(67, 730, -570)
(67, 900, 796)
(67, 923, 475)
(67, 965, 269)
(68, 27, -452)
(68, 48, -240)
(68, 267, -246)
(68, 344, 942)
(68, 408, -298)
(68, 538, 757)
(68, 609, 139)
(68, 694, -813)
(68, 722, 593)
(68, 891, -825)
(68, 926, -223)
(68, 961, 278)
(68, 968, -671)
(68, 977, -995)
(69, 211, -80)
(69, 237, -709)
(69, 277, -21)
(69, 353, -182)
(69, 364, -899)
(69, 478, -590)
(69, 518, -507)
(69, 606, -979)
(69, 675, -796)
(69, 852, -636)
(69, 907, -87)
(69, 946, -623)
(69, 977, 924)
(70, 210, -501)
(70, 303, 505)
(70, 626, -118)
(70, 706, -966)
(70, 792, 839)
(70, 838, -824)
(71, 74, -815)
(71, 357, 50)
(71, 486, 158)
(71, 560, -401)
(71, 630, -465)
(72, 221, 813)
(72, 391, 85)
(72, 405, 300)
(72, 916, -560)
(72, 983, 416)
(73, 273, 934)
(73, 444, 705)
(73, 471, 4)
(73, 777, 196)
(73, 778, 98)
(73, 924, -833)
(74, 51, 913)
(74, 78, -987)
(74, 88, 765)
(74, 149, 632)
(74, 215, 844)
(74, 319, -274)
(74, 345, -506)
(74, 441, -14)
(74, 888, -219)
(74, 926, 472)
(74, 997, 241)
(75, 17, -651)
(75, 231, -168)
(75, 294, -127)
(75, 329, 729)
(75, 334, -838)
(75, 391, -608)
(75, 509, -822)
(75, 535, -780)
(75, 616, 861)
(75, 655, 873)
(75, 729, 274)
(75, 765, 944)
(75, 860, 995)
(76, 44, 255)
(76, 98, -984)
(76, 235, 659)
(76, 330, -71)
(76, 333, -511)
(76, 434, -299)
(76, 655, 361)
(76, 666, 566)
(76, 873, -403)
(76, 947, 258)
(76, 959, 915)
(76, 975, 213)
(77, 37, 631)
(77, 149, -880)
(77, 182, -927)
(77, 553, 345)
(77, 630, -837)
(77, 732, 136)
(77, 923, -855)
(77, 941, 645)
(77, 946, 707)
(78, 125, 757)
(78, 354, -816)
(78, 676, -430)
(78, 682, 81)
(78, 699, 507)
(78, 744, 865)
(78, 979, -51)
(79, 76, 363)
(79, 115, -707)
(79, 145, -467)
(79, 147, 550)
(79, 270, 143)
(79, 401, 739)
(80, 279, 751)
(80, 429, -384)
(80, 633, 347)
(80, 712, -722)
(80, 750, -485)
(80, 766, 193)
(80, 857, 950)
(81, 10, -645)
(81, 384, 742)
(81, 401, -956)
(81, 462, -671)
(81, 481, -796)
(81, 500, -12)
(81, 518, -73)
(81, 564, -44)
(81, 584, -985)
(81, 779, -762)
(81, 849, 275)
(81, 872, 154)
(81, 983, 771)
(82, 173, 228)
(82, 191, 360)
(82, 229, -451)
(82, 232, 304)
(82, 391, 842)
(82, 470, 132)
(82, 643, 203)
(82, 891, 851)
(83, 27, 440)
(83, 34, -929)
(83, 225, 860)
(83, 289, 284)
(83, 326, 794)
(83, 362, -885)
(83, 424, -155)
(83, 516, 193)
(83, 751, 825)
(83, 932, 758)
(83, 985, 830)
(84, 91, 281)
(84, 120, -619)
(84, 198, -420)
(84, 301, -550)
(84, 440, 813)
(84, 596, 509)
(84, 739, 683)
(84, 818, 962)
(84, 931, 223)
(85, 72, -883)
(85, 116, -530)
(85, 117, 838)
(85, 160, 48)
(85, 258, 205)
(85, 388, -462)
(85, 402, 919)
(85, 414, 804)
(85, 488, 94)
(85, 965, 708)
(86, 60, 981)
(86, 141, 600)
(86, 223, -713)
(86, 383, 233)
(86, 384, 565)
(86, 415, -821)
(86, 439, 254)
(86, 529, -380)
(86, 555, -69)
(86, 642, 300)
(86, 718, 59)
(86, 929, -875)
(87, 31, 889)
(87, 67, -412)
(87, 107, 212)
(87, 134, 316)
(87, 148, -735)
(87, 213, -219)
(87, 233, -873)
(87, 244, 939)
(87, 387, -486)
(87, 478, 394)
(87, 635, 183)
(87, 800, 875)
(88, 49, 345)
(88, 76, 667)
(88, 77, 142)
(88, 116, 671)
(88, 149, 339)
(88, 211, 93)
(88, 354, 136)
(88, 398, -906)
(88, 573, 50)
(88, 587, 122)
(88, 631, 440)
(88, 672, 578)
(88, 891, -954)
(89, 167, -977)
(89, 226, 365)
(89, 518, -360)
(89, 567, 285)
(89, 774, -130)
(89, 905, 898)
(90, 14, -547)
(90, 194, 108)
(90, 256, 902)
(90, 273, -522)
(90, 388, 139)
(90, 729, 27)
(90, 781, -447)
(90, 883, -265)
(90, 973, 970)
(91, 96, 540)
(91, 209, -207)
(91, 264, -703)
(91, 350, 548)
(91, 413, 972)
(91, 497, -949)
(91, 531, -893)
(91, 595, 474)
(91, 757, 642)
(91, 787, -412)
(91, 902, -838)
(92, 41, 996)
(92, 85, -874)
(92, 206, 443)
(92, 229, 652)
(92, 271, -229)
(92, 502, -148)
(92, 538, 940)
(92, 567, 659)
(92, 576, -423)
(92, 703, 194)
(92, 713, -635)
(92, 812, 828)
(92, 896, -644)
(92, 942, -667)
(93, 8, 901)
(93, 33, -224)
(93, 46, -29)
(93, 71, -674)
(93, 135, -703)
(93, 173, 41)
(93, 254, 503)
(93, 272, -274)
(93, 365, -647)
(93, 483, -498)
(93, 605, -868)
(93, 723, -271)
(93, 787, -961)
(93, 913, -749)
(94, 12, -827)
(94, 105, -797)
(94, 190, -978)
(94, 244, -417)
(94, 275, -818)
(94, 492, -10)
(94, 627, -509)
(94, 701, 681)
(94, 812, -806)
(94, 894, 209)
(94, 950, -461)
(94, 957, 16)
(94, 979, 225)
(95, 120, 633)
(95, 219, -47)
(95, 325, -102)
(95, 332, -35)
(95, 342, -485)
(95, 401, 320)
(95, 541, -43)
(95, 643, -972)
(95, 751, -889)
(95, 779, 271)
(95, 827, -805)
(95, 828, 753)
(95, 840, -136)
(95, 879, -589)
(95, 924, -213)
(95, 930, 481)
(95, 956, 957)
(96, 160, -277)
(96, 183, 320)
(96, 260, -223)
(96, 440, -977)
(96, 511, -724)
(96, 544, 573)
(96, 715, 136)
(97, 93, -821)
(97, 191, -333)
(97, 231, -576)
(97, 335, -4)
(97, 361, 923)
(97, 364, -852)
(97, 474, -931)
(97, 505, -464)
(97, 901, -312)
(97, 936, 448)
(97, 941, 856)
(97, 970, -971)
(97, 997, -212)
(98, 27, 501)
(98, 115, -976)
(98, 192, -894)
(98, 231, -687)
(98, 326, 572)
(98, 413, -694)
(98, 457, 337)
(98, 485, -260)
(98, 587, 367)
(98, 856, -530)
(98, 860, 339)
(98, 864, 220)
(98, 887, 356)
(98, 903, -471)
(98, 967, 907)
(98, 989, 558)
(99, 307, 945)
(99, 450, 345)
(99, 478, -171)
(99, 520, -107)
(99, 912, 317)
(99, 935, -374)
(99, 998, -855)
